Rk,player,age,team,pos,G,GS,QBrec,Cmp,Att,Cmp%,pass_yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards,Player-additional,Rk_rush,age_rush,team_rush,pos_rush,G_rush,GS_rush,Att_rush,rush_yds,TD_rush,1D_rush,Succ%_rush,Lng_rush,Y/A_rush,Y/G_rush,A/G,Fmb,Awards_rush,-9999,Rk_rec,age_rec,team_rec,pos_rec,G_rec,GS_rec,Tgt,Rec,rec_yds,Y/R,TD_rec,1D_rec,Succ%_rec,Lng_rec,R/G,Y/G_rec,Ctch%,Y/Tgt,Fmb_rec,Awards_rec,-9999_rec,Total_Yards,score,pct_rank,Season_Label
0.0,De'Von Achane,24.0,MIA,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,24.0,MIA,RB,16.0,16.0,238.0,1350.0,8.0,56.0,49.2,59.0,5.7,84.4,14.9,1.0,PB,AchaDe00,37.0,24.0,MIA,RB,16.0,16.0,85.0,67.0,488.0,7.3,4.0,23.0,43.5,29.0,4.2,30.5,78.8,5.7,1.0,PB,AchaDe00,1838.0,1838.0,0.9720670391061452,Elite
0.0,DeAndre Hopkins,33.0,BAL,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,430.0,33.0,BAL,WR,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HopkDe00,188.0,33.0,BAL,WR,17.0,3.0,39.0,22.0,330.0,15.0,2.0,15.0,51.3,41.0,1.3,19.4,56.4,8.5,0.0,0,HopkDe00,330.0,330.0,0.6858974358974359,Good
0.0,DeMario Douglas,25.0,NWE,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,196.0,25.0,NWE,WR,17.0,0.0,7.0,21.0,0.0,2.0,57.1,14.0,3.0,1.2,0.4,0.0,0,DougDe00,145.0,25.0,NWE,WR,17.0,0.0,46.0,31.0,447.0,14.4,3.0,17.0,56.5,58.0,1.8,26.3,67.4,9.7,0.0,0,DougDe00,468.0,447.0,0.7660256410256411,Good
0.0,DeVonta Smith,27.0,PHI,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,538.0,27.0,PHI,WR,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SmitDe07,23.0,27.0,PHI,WR,17.0,16.0,113.0,77.0,1008.0,13.1,4.0,44.0,51.3,79.0,4.5,59.3,68.1,8.9,0.0,0,SmitDe07,1008.0,1008.0,0.9519230769230769,Elite
0.0,DeeJay Dallas,27.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,2TM,RB,6.0,0.0,3.0,21.0,0.0,1.0,66.7,17.0,7.0,3.5,0.5,0.0,0,DallDe00,498.0,27.0,2TM,RB,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,21.0,21.0,0.17039106145251395,Underperformed
0.0,DeeJay Dallas,27.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,2TM,RB,6.0,0.0,3.0,21.0,0.0,1.0,66.7,17.0,7.0,3.5,0.5,0.0,0,DallDe00,498.0,27.0,CAR,RB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,21.0,21.0,0.17039106145251395,Underperformed
0.0,DeeJay Dallas,27.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,2TM,RB,6.0,0.0,3.0,21.0,0.0,1.0,66.7,17.0,7.0,3.5,0.5,0.0,0,DallDe00,498.0,27.0,JAX,RB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,21.0,21.0,0.17039106145251395,Underperformed
0.0,DeeJay Dallas,27.0,CAR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,CAR,RB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0,DallDe00,498.0,27.0,2TM,RB,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,0.0,0.0,0.04189944134078212,Underperformed
0.0,DeeJay Dallas,27.0,CAR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,CAR,RB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0,DallDe00,498.0,27.0,CAR,RB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,0.0,0.0,0.04189944134078212,Underperformed
0.0,DeeJay Dallas,27.0,CAR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,CAR,RB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0,DallDe00,498.0,27.0,JAX,RB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,0.0,0.0,0.04189944134078212,Underperformed
0.0,DeeJay Dallas,27.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,JAX,RB,3.0,0.0,2.0,21.0,0.0,1.0,100.0,17.0,10.5,7.0,0.7,0.0,0,DallDe00,498.0,27.0,2TM,RB,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,21.0,21.0,0.17039106145251395,Underperformed
0.0,DeeJay Dallas,27.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,JAX,RB,3.0,0.0,2.0,21.0,0.0,1.0,100.0,17.0,10.5,7.0,0.7,0.0,0,DallDe00,498.0,27.0,CAR,RB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,21.0,21.0,0.17039106145251395,Underperformed
0.0,DeeJay Dallas,27.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,258.0,27.0,JAX,RB,3.0,0.0,2.0,21.0,0.0,1.0,100.0,17.0,10.5,7.0,0.7,0.0,0,DallDe00,498.0,27.0,JAX,RB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DallDe00,21.0,21.0,0.17039106145251395,Underperformed
0.0,Deebo Samuel,29.0,WAS,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,139.0,29.0,WAS,WR,16.0,12.0,17.0,75.0,1.0,4.0,47.1,29.0,4.4,4.7,1.1,3.0,0,SamuDe00,31.0,29.0,WAS,WR,16.0,12.0,99.0,72.0,727.0,10.1,5.0,32.0,53.5,41.0,4.5,45.4,72.7,7.3,3.0,0,SamuDe00,802.0,727.0,0.8942307692307693,Good
0.0,Demarcus Robinson,31.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,325.0,31.0,SFO,WR,14.0,2.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,0,RobiDe01,191.0,31.0,SFO,WR,14.0,2.0,35.0,22.0,276.0,12.5,1.0,15.0,51.4,31.0,1.6,19.7,62.9,7.9,0.0,0,RobiDe01,282.0,276.0,0.6153846153846154,Good
0.0,Derius Davis,25.0,LAC,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,263.0,25.0,LAC,WR,11.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,2.5,0.5,0.2,1.0,0,DaviDe02,406.0,25.0,LAC,WR,11.0,0.0,3.0,2.0,10.0,5.0,0.0,0.0,33.3,7.0,0.2,0.9,66.7,3.3,1.0,0,DaviDe02,15.0,10.0,0.07211538461538461,Underperformed
89.0,Derrick Henry,31.0,BAL,RB,17.0,17.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HenrDe00,4.0,31.0,BAL,RB,17.0,17.0,307.0,1595.0,16.0,79.0,53.1,59.0,5.2,93.8,18.1,4.0,0,HenrDe00,230.0,31.0,BAL,RB,17.0,17.0,21.0,15.0,150.0,10.0,0.0,4.0,52.4,44.0,0.9,8.8,71.4,7.1,4.0,0,HenrDe00,1745.0,1745.0,0.9664804469273743,Elite
0.0,Devaughn Vele,28.0,NOR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,565.0,28.0,NOR,WR,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,VeleDe00,176.0,28.0,NOR,WR,13.0,7.0,39.0,25.0,293.0,11.7,2.0,19.0,59.0,17.0,1.9,22.5,64.1,7.5,0.0,0,VeleDe00,293.0,293.0,0.6442307692307693,Good
0.0,Deven Thompkins,26.0,ATL,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,331.0,26.0,ATL,WR,7.0,0.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.7,0.1,0.0,0,ThomDe07,390.0,26.0,ATL,WR,7.0,0.0,3.0,3.0,27.0,9.0,0.0,1.0,100.0,19.0,0.4,3.9,100.0,9.0,0.0,0,ThomDe07,32.0,27.0,0.15384615384615385,Underperformed
0.0,Devin Culp,25.0,TAM,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,383.0,25.0,TAM,TE,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CulpDe00,441.0,25.0,TAM,TE,13.0,0.0,1.0,1.0,6.0,6.0,1.0,1.0,100.0,6.0,0.1,0.5,100.0,6.0,0.0,0,CulpDe00,6.0,6.0,0.1056338028169014,Underperformed
0.0,Devin Duvernay,28.0,CHI,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,393.0,28.0,CHI,WR,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DuveDe00,408.0,28.0,CHI,WR,17.0,0.0,5.0,2.0,26.0,13.0,0.0,1.0,40.0,24.0,0.1,1.5,40.0,5.2,0.0,0,DuveDe00,26.0,26.0,0.14903846153846154,Underperformed
0.0,Devin Neal,22.0,NOR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75.0,22.0,NOR,RB,10.0,3.0,57.0,206.0,2.0,11.0,54.4,21.0,3.6,20.6,5.7,0.0,0,NealDe00,221.0,22.0,NOR,RB,10.0,3.0,19.0,17.0,104.0,6.1,0.0,4.0,42.1,18.0,1.7,10.4,89.5,5.5,0.0,0,NealDe00,310.0,310.0,0.6033519553072626,Good
0.0,Devin Singletary,28.0,NYG,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,28.0,NYG,RB,17.0,1.0,119.0,437.0,5.0,27.0,48.7,29.0,3.7,25.7,7.0,0.0,0,SingDe00,217.0,28.0,NYG,RB,17.0,1.0,19.0,18.0,151.0,8.4,0.0,4.0,47.4,41.0,1.1,8.9,94.7,7.9,0.0,0,SingDe00,588.0,588.0,0.7430167597765364,Good
0.0,Devontez Walker,24.0,BAL,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,566.0,24.0,BAL,WR,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WalkDe01,336.0,24.0,BAL,WR,12.0,3.0,8.0,6.0,136.0,22.7,3.0,5.0,75.0,38.0,0.5,11.3,75.0,17.0,0.0,0,WalkDe01,136.0,136.0,0.4358974358974359,Underperformed
40.0,Dillon Gabriel,25.0,CLE,QB,10.0,6.0,1-5-0,110.0,185.0,59.5,937.0,7.0,3.8,2.0,1.1,45.0,32.8,26.0,5.1,5.34,8.5,93.7,80.8,31.3,19.0,127.0,9.31,3.97,4.22,0.0,0.0,0,GabrDi00,152.0,25.0,CLE,QB,10.0,6.0,14.0,86.0,0.0,4.0,42.9,19.0,6.1,8.6,1.4,0.0,0,GabrDi00,507.0,25.0,CLE,QB,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,GabrDi00,1023.0,937.0,0.4766355140186916,Underperformed
0.0,Dont'e Thornton,23.0,LVR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,550.0,23.0,LVR,WR,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ThorDo00,288.0,23.0,LVR,WR,15.0,8.0,30.0,10.0,135.0,13.5,0.0,7.0,26.7,36.0,0.7,9.0,33.3,4.5,0.0,0,ThorDo00,135.0,135.0,0.4326923076923077,Underperformed
0.0,Dontayvion Wicks,24.0,GNB,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,335.0,24.0,GNB,WR,14.0,7.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,0,WickDo00,154.0,24.0,GNB,WR,14.0,7.0,46.0,30.0,332.0,11.1,2.0,21.0,65.2,30.0,2.1,23.7,65.2,7.2,0.0,0,WickDo00,338.0,332.0,0.6891025641025641,Good
0.0,Drake Dabney,23.0,GNB,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,384.0,23.0,GNB,TE,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DabnDr00,442.0,23.0,GNB,TE,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.5,1.5,50.0,1.5,0.0,0,DabnDr00,3.0,3.0,0.06338028169014084,Underperformed
0.0,Drake London,24.0,ATL,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,461.0,24.0,ATL,WR,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,LondDr00,36.0,24.0,ATL,WR,12.0,12.0,112.0,68.0,919.0,13.5,7.0,46.0,56.3,43.0,5.7,76.6,60.7,8.2,1.0,0,LondDr00,919.0,919.0,0.9358974358974359,Elite
4.0,Drake Maye,23.0,NWE,QB,17.0,17.0,14-3-0,354.0,492.0,72.0,4394.0,31.0,6.3,8.0,1.6,203.0,54.7,72.0,8.9,9.46,12.4,258.5,113.5,77.1,47.0,201.0,8.72,7.78,8.26,1.0,2.0,PBAP-2,MayeDr00,51.0,23.0,NWE,QB,17.0,17.0,103.0,450.0,4.0,38.0,47.6,28.0,4.4,26.5,6.1,8.0,PBAP-2,MayeDr00,455.0,23.0,NWE,QB,17.0,17.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.1,0.1,100.0,2.0,8.0,PBAP-2,MayeDr00,4846.0,4394.0,0.9719626168224299,Elite
78.0,Drew Lock,29.0,SEA,QB,5.0,0.0,0,2.0,3.0,66.7,15.0,0.0,0.0,0.0,0.0,1.0,33.3,11.0,5.0,5.0,7.5,3.0,78.5,5.6,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,LockDr00,208.0,29.0,SEA,QB,5.0,0.0,6.0,-5.0,0.0,0.0,0.0,0.0,-0.8,-1.0,1.2,2.0,0,LockDr00,532.0,29.0,SEA,QB,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,LockDr00,10.0,15.0,0.08411214953271028,Underperformed
0.0,Drew Sample,29.0,CIN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,326.0,29.0,CIN,TE,17.0,12.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,0,SampDr00,235.0,29.0,CIN,TE,17.0,12.0,20.0,15.0,106.0,7.1,1.0,5.0,45.0,27.0,0.9,6.2,75.0,5.3,0.0,0,SampDr00,109.0,106.0,0.528169014084507,Good
0.0,Durham Smythe,30.0,CHI,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,541.0,30.0,CHI,TE,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SmytDu00,366.0,30.0,CHI,TE,17.0,2.0,6.0,4.0,25.0,6.3,0.0,1.0,50.0,11.0,0.2,1.5,66.7,4.2,0.0,0,SmytDu00,25.0,25.0,0.2992957746478873,Underperformed
0.0,Dyami Brown,26.0,JAX,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,205.0,26.0,JAX,WR,14.0,6.0,6.0,30.0,0.0,2.0,66.7,9.0,5.0,2.1,0.4,1.0,0,BrowDy00,199.0,26.0,JAX,WR,14.0,6.0,37.0,20.0,227.0,11.4,1.0,13.0,43.2,39.0,1.4,16.2,54.1,6.1,1.0,0,BrowDy00,257.0,227.0,0.5705128205128205,Good
0.0,Dylan Drummond,25.0,ATL,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,391.0,25.0,ATL,WR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DrumDy00,316.0,25.0,ATL,WR,9.0,0.0,11.0,7.0,42.0,6.0,0.0,2.0,27.3,15.0,0.8,4.7,63.6,3.8,0.0,0,DrumDy00,42.0,42.0,0.19230769230769232,Underperformed
0.0,Dylan Laube,26.0,LVR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,200.0,26.0,LVR,RB,17.0,0.0,7.0,9.0,0.0,0.0,0.0,3.0,1.3,0.5,0.4,1.0,0,LaubDy00,381.0,26.0,LVR,RB,17.0,0.0,4.0,3.0,18.0,6.0,0.0,1.0,50.0,13.0,0.2,1.1,75.0,4.5,1.0,0,LaubDy00,27.0,27.0,0.24581005586592178,Underperformed
0.0,Dylan Sampson,21.0,CLE,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.0,21.0,CLE,RB,15.0,2.0,65.0,175.0,0.0,12.0,30.8,26.0,2.7,11.7,4.3,1.0,0,SampDy00,134.0,21.0,CLE,RB,15.0,2.0,40.0,33.0,271.0,8.2,2.0,8.0,55.0,66.0,2.2,18.1,82.5,6.8,1.0,0,SampDy00,446.0,446.0,0.7039106145251397,Good
0.0,Efton Chism,24.0,NWE,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,373.0,24.0,NWE,WR,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ChisEf00,373.0,24.0,NWE,WR,8.0,1.0,3.0,3.0,75.0,25.0,1.0,3.0,100.0,35.0,0.4,9.4,100.0,25.0,0.0,0,ChisEf00,75.0,75.0,0.30448717948717946,Underperformed
0.0,Elic Ayomanor,22.0,TEN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,346.0,22.0,TEN,WR,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AyomEl00,89.0,22.0,TEN,WR,16.0,14.0,89.0,41.0,515.0,12.6,4.0,30.0,40.4,39.0,2.6,32.2,46.1,5.8,0.0,0,AyomEl00,515.0,515.0,0.8012820512820513,Good
0.0,Elijah Arroyo,22.0,SEA,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,342.0,22.0,SEA,TE,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ArroEl00,229.0,22.0,SEA,TE,13.0,4.0,26.0,15.0,179.0,11.9,1.0,7.0,38.5,32.0,1.2,13.8,57.7,6.9,1.0,0,ArroEl00,179.0,179.0,0.6232394366197183,Good
0.0,Elijah Higgins,25.0,ARI,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,422.0,25.0,ARI,TE,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,HiggEl00,150.0,25.0,ARI,TE,17.0,10.0,37.0,30.0,301.0,10.0,0.0,15.0,48.6,27.0,1.8,17.7,81.1,8.1,1.0,0,HiggEl00,301.0,301.0,0.7394366197183099,Good
0.0,Elijah Mitchell,27.0,KAN,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,480.0,27.0,KAN,RB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MitcEl00,546.0,27.0,KAN,RB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MitcEl00,0.0,0.0,0.04189944134078212,Underperformed
0.0,Elijah Moore,25.0,BUF,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,210.0,25.0,BUF,WR,9.0,2.0,6.0,24.0,1.0,3.0,50.0,11.0,4.0,2.7,0.7,0.0,0,MoorEl00,300.0,25.0,BUF,WR,9.0,2.0,17.0,9.0,112.0,12.4,0.0,4.0,35.3,31.0,1.0,12.4,52.9,6.6,0.0,0,MoorEl00,136.0,112.0,0.38461538461538464,Underperformed
